latitude,longitude,depth,mag,nst,dmin,rms,horizontalError,depthError,magError,magNst
34.8282,24.4278,49.811,4.4,38,2.351,0.35,8.6,7.277,0.134,16
50.4224,159.7368,10.0,5.7,244,2.691,0.89,7.12,1.818,0.019,1027
-26.5905,178.7837,550.873,4.0,19,3.948,0.83,15.62,11.917,0.139,14
60.493,-139.8571,5.0,4.4,44,0.444,1.05,4.12,1.911,0.269,4
51.5588,160.0252,10.0,4.4,21,1.693,0.6,5.32,1.914,0.149,13
12.9499,145.3657,10.0,4.5,13,0.799,0.82,4.32,1.951,0.191,8
-24.9262,-176.1399,35.0,4.6,16,8.962,0.67,13.97,1.98,0.151,13
51.4268,159.555,28.582,4.4,31,1.693,0.69,9.95,5.95,0.107,25
-40.3837,-91.5178,10.0,4.7,31,14.509,0.81,14.3,1.911,0.088,39
52.1643,-171.3565,53.824,4.7,85,1.086,1.03,7.37,6.837,0.041,182
37.183,141.0446,60.182,4.4,31,2.362,0.52,8.9,7.237,0.12,20
-20.4738,-178.2955,554.869,4.3,21,4.392,0.39,15.65,8.329,0.137,15
26.5855,129.5422,10.0,4.1,18,1.163,0.68,4.44,1.784,0.158,11
52.6033,160.3283,34.411,4.4,30,1.102,0.69,9.43,6.426,0.101,28
43.3283,-128.1845,10.0,4.0,40,3.036,0.61,12.18,2.012,0.195,7
-11.3425,163.0711,10.0,4.2,15,3.609,0.78,7.08,1.978,0.167,10
52.0713,-170.7175,41.31,3.8,33,0.87,0.89,6.51,9.54,0.17,9
42.5481,88.1162,10.0,4.5,57,5.427,0.78,10.16,1.908,0.081,44
49.0127,157.92,10.0,4.2,13,4.042,0.73,12.86,1.91,0.235,5
9.2684,93.9307,10.0,4.5,45,5.006,0.4,10.61,1.866,0.09,36
-9.8966,160.1145,10.0,4.6,61,0.484,0.87,6.91,1.879,0.069,63
-23.6315,-179.0609,393.102,4.1,29,6.45,0.81,9.17,7.784,0.117,20
49.4373,158.4165,10.0,4.4,17,3.594,0.98,9.48,1.95,0.163,11
53.4127,159.9214,60.906,4.2,28,0.858,1.14,12.88,10.963,0.115,21
17.5228,145.6669,223.677,4.2,38,2.272,0.68,8.12,10.733,0.103,27
45.8924,148.7003,149.425,4.2,33,4.68,0.79,10.16,9.45,0.121,19
52.1232,160.5376,10.0,5.0,94,1.463,0.76,10.46,1.888,0.051,121
6.9321,127.2205,19.781,4.4,24,1.635,0.77,9.83,4.335,0.135,16
-27.9589,-71.4412,33.268,4.1,27,0.406,0.97,3.84,4.65,0.214,6
3.1067,127.6806,114.445,4.4,35,2.726,0.8,9.64,3.673,0.1,29
31.1114,140.9223,106.665,4.5,24,2.208,0.93,10.61,8.751,0.139,15
50.3618,156.9324,78.939,4.4,61,2.791,0.41,11.22,7.064,0.08,46
-16.1467,-72.0309,116.035,4.4,28,2.738,1.01,7.96,9.54,0.139,15
52.3954,160.1722,52.759,4.6,39,1.119,0.6,9.34,8.671,0.086,40
-18.6406,65.2615,10.0,4.4,21,2.104,0.7,7.55,1.834,0.156,12
39.5714,143.2128,10.0,4.4,24,2.047,0.57,6.19,1.92,0.143,14
33.4962,71.9641,10.0,4.3,27,4.825,0.91,5.12,1.919,0.133,17
-4.528,35.1204,10.0,5.0,95,3.627,0.58,7.83,1.8,0.064,77
11.2328,-61.3736,76.93,4.4,49,0.935,0.93,7.09,8.105,0.117,21
-5.2351,151.4657,142.336,4.2,28,1.249,0.94,11.52,7.917,0.11,23
44.1945,149.7805,10.0,4.0,16,5.172,0.82,16.19,2.002,0.172,10
52.7306,160.5708,34.522,5.0,163,1.201,0.63,8.27,4.131,0.024,535
-22.7543,-175.0961,10.0,4.6,28,6.96,0.78,14.06,1.893,0.081,45
60.4524,-139.5498,5.0,4.1,28,0.501,1.19,2.62,1.944,0.198,8
-6.0409,154.6935,156.736,4.2,22,3.119,0.54,7.52,7.912,0.128,17
34.6544,70.7618,10.0,4.4,36,1.35,0.55,10.04,1.952,0.1,29
49.1377,156.1835,70.426,4.5,36,4.089,0.69,8.13,8.094,0.087,39
6.7077,126.7647,167.281,4.2,52,1.231,0.9,9.0,4.86,0.085,40
52.2595,160.4218,34.082,4.9,117,1.323,0.7,8.79,4.307,0.042,179
-55.6029,-27.7956,35.274,4.4,15,5.182,0.21,14.43,10.277,0.143,14
-9.8339,114.1307,36.132,4.2,19,1.355,1.07,4.36,8.398,0.16,11
7.1153,126.9212,60.928,4.6,61,1.333,0.82,8.86,5.557,0.08,47
-60.7301,-50.4998,10.0,4.4,30,7.418,1.16,6.37,1.854,0.11,24
51.8394,159.4133,35.0,4.5,51,1.275,0.84,9.23,1.934,0.065,75
-1.0187,-13.4111,10.0,4.9,42,44.573,0.47,14.62,1.874,0.091,38
20.9127,121.0522,26.785,5.1,131,1.896,0.62,8.65,5.363,0.052,121
49.9024,156.2146,55.955,4.2,27,3.342,0.71,12.84,8.429,0.128,17
-57.0609,-67.3268,10.0,4.4,28,2.141,0.76,10.26,1.943,0.118,22
45.4527,153.3985,10.0,4.3,18,7.803,1.07,14.97,1.955,0.154,12
30.3969,138.2382,442.091,4.5,71,3.024,0.35,10.89,4.033,0.033,268
-17.7459,-177.0657,363.088,4.3,46,3.634,0.8,11.0,7.715,0.082,45
53.0744,160.8581,10.0,4.7,59,1.334,1.24,8.43,1.872,0.042,174
4.4747,-73.2145,10.0,4.2,15,1.163,0.96,7.29,1.471,0.264,6
16.8116,-93.8351,152.347,4.0,42,0.585,0.68,6.66,5.14,0.122,18
-18.0339,-179.2761,632.66,4.1,23,2.56,0.68,17.58,10.638,0.123,18
50.8059,158.8419,19.732,4.3,39,2.224,1.1,10.12,5.294,0.095,31
-0.3219,132.261,10.0,4.3,25,1.137,0.96,6.32,1.892,0.117,21
31.0111,-8.2571,9.076,4.5,36,0.874,0.72,6.85,5.4,0.104,27
13.183,-91.0471,10.0,4.3,31,1.425,0.92,7.96,1.991,0.051,109
-55.5579,-123.8334,10.0,4.3,9,34.622,0.65,10.49,1.93,0.188,8
51.3345,159.5784,10.0,5.0,64,1.786,1.27,9.34,1.896,0.052,118
-39.7842,-75.1812,10.0,4.2,16,1.355,0.56,5.54,1.949,0.304,3
50.0572,159.4598,10.0,4.6,42,3.013,0.88,10.6,1.9,0.086,40
-10.7671,164.4381,10.0,4.4,27,4.614,0.62,10.09,1.92,0.123,19
17.9665,145.2986,311.505,3.9,24,2.751,0.66,16.14,11.579,0.128,16
-1.7815,133.658,10.0,4.3,23,0.585,0.74,4.85,1.928,0.147,13
51.403,160.751,10.0,4.4,49,2.075,0.59,10.52,1.923,0.079,46
1.0503,97.1318,10.0,4.8,68,2.423,0.48,6.66,1.877,0.073,58
49.4127,156.648,10.0,4.4,25,3.759,1.24,10.69,1.912,0.12,20
6.1123,127.574,10.0,4.4,31,2.496,0.68,9.36,1.889,0.111,23
